"id_patient","redcap_repeat_instrument","redcap_repeat_instance","birthdate_patient","deathdate_patient","ssn_patient","drivers_patient","passport_patient","prefix_patient","first_patient","last_patient","suffix_patient","maiden_patient","marital_patient","race_patient","ethnicity_patient","gender_patient","birthplace_patient","address_patient","city_patient","state_patient","fips_patient","suburb_patient","zip_patient","lat_patient","lon_patient","healthcare_expenses_patient","healthcare_coverage_patient","income_patient","patients_complete","start_medication","stop_medication","payer_medication","encounter_medication","code_medication","description_medication","base_cost_medication","payer_coverage_medication","dispenses_medication","totalcost_medication","reasoncode_medication","reasondescription_medication","medications_complete","start_condition","stop_condition","encounter_condition","code_condition","description_condition","conditions_complete"
"53739e99-cff6-d36c-c2ba-00b40db86b96",NA,NA,1951-08-13,NA,"999-38-4377","S99921642","X16861174X","Mr.","Chester802","Schroeder447",NA,NA,NA,"native","Other",1,"Pomona  California  US","509 Zulauf Byway Unit 33","Benalla","Victoria",6077,"Fairfield",3726,-36.332254,145.960209,134660.27,221438.73,41304,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53739e99-cff6-d36c-c2ba-00b40db86b96","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10 16:03:06,NA,"0133f751-9229-3cfd-815f-b6d4979bdd6a","4fbf03d1-1159-21eb-70f1-190ceacc6dd7",309362,"Clopidogrel 75 MG Oral Tablet",1093.2,0,163,178191.6,NA,NA,0,NA,NA,NA,NA,NA,NA
"53739e99-cff6-d36c-c2ba-00b40db86b96","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10 16:03:06,NA,"0133f751-9229-3cfd-815f-b6d4979bdd6a","4fbf03d1-1159-21eb-70f1-190ceacc6dd7",312961,"Simvastatin 20 MG Oral Tablet",873.77,0,163,142424.51,NA,NA,0,NA,NA,NA,NA,NA,NA
"53739e99-cff6-d36c-c2ba-00b40db86b96","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10 16:03:06,NA,"0133f751-9229-3cfd-815f-b6d4979bdd6a","4fbf03d1-1159-21eb-70f1-190ceacc6dd7",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,0,163,42507.14,NA,NA,0,NA,NA,NA,NA,NA,NA
"53739e99-cff6-d36c-c2ba-00b40db86b96","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10 16:03:06,NA,"0133f751-9229-3cfd-815f-b6d4979bdd6a","4fbf03d1-1159-21eb-70f1-190ceacc6dd7",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",480.73,0,163,78358.99,NA,NA,0,NA,NA,NA,NA,NA,NA
"53739e99-cff6-d36c-c2ba-00b40db86b96","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-04,NA,"4fbf03d1-1159-21eb-70f1-190ceacc6dd7",414545008,"Ischemic heart disease (disorder)",0
"56026b96-3727-5d91-f8a2-b9fa074fd3b5",NA,NA,1967-04-06,NA,"999-59-3652","S99979457","X5781656X","Mrs.","Mellisa81","Jakubowski832","JD","Aufderhar910",NA,"white","Other",2,"South Pasadena  California  US","474 Kautzer Road","Wellington","Victoria",6037,"Flemington",3851,-38.035548,147.084398,658571.42,1085819.68,113619,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56026b96-3727-5d91-f8a2-b9fa074fd3b5","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-05-06 23:45:31,NA,"26aab0cd-6aba-3e1b-ac5b-05c8867e762c","c8610d2a-ba06-982c-911e-d06d086e7e0f",309362,"Clopidogrel 75 MG Oral Tablet",839.36,0,108,90650.88,NA,NA,0,NA,NA,NA,NA,NA,NA
"56026b96-3727-5d91-f8a2-b9fa074fd3b5","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-05-06 23:45:31,NA,"26aab0cd-6aba-3e1b-ac5b-05c8867e762c","c8610d2a-ba06-982c-911e-d06d086e7e0f",312961,"Simvastatin 20 MG Oral Tablet",361.76,0,108,39070.08,NA,NA,0,NA,NA,NA,NA,NA,NA
"56026b96-3727-5d91-f8a2-b9fa074fd3b5","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-05-06 23:45:31,NA,"26aab0cd-6aba-3e1b-ac5b-05c8867e762c","c8610d2a-ba06-982c-911e-d06d086e7e0f",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,0,108,14033.52,NA,NA,0,NA,NA,NA,NA,NA,NA
"56026b96-3727-5d91-f8a2-b9fa074fd3b5","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-05-06 23:45:31,NA,"26aab0cd-6aba-3e1b-ac5b-05c8867e762c","c8610d2a-ba06-982c-911e-d06d086e7e0f",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",288,0,108,31104,NA,NA,0,NA,NA,NA,NA,NA,NA
"56026b96-3727-5d91-f8a2-b9fa074fd3b5","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-04-30,NA,"c8610d2a-ba06-982c-911e-d06d086e7e0f",414545008,"Ischemic heart disease (disorder)",0
"56419d40-1469-8937-72ae-7c88f9c9cad0",NA,NA,1951-11-20,NA,"999-35-2087","S99960446","X71516281X","Mr.","Dirk334","Langosh790",NA,NA,1,"white","Other",1,"Marlborough  Massachusetts  US","393 Pagac Grove","Unincorporated Vic","Victoria",25001,"Clifton Hill",3821,-37.919937,145.945214,197868.96,362564.69,96956,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56419d40-1469-8937-72ae-7c88f9c9cad0","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-15 21:53:45,2023-08-21 21:53:45,"a735bf55-83e9-331a-899d-a82a60b9f60c","373b58c7-274e-d3ed-eb6e-7ff91e6f34e9",106892,"insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin]",379.4,303.52,12,4552.8,15777000,"Prediabetes",0,NA,NA,NA,NA,NA,NA
"56419d40-1469-8937-72ae-7c88f9c9cad0","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-15 21:53:45,2023-08-21 21:53:45,"a735bf55-83e9-331a-899d-a82a60b9f60c","373b58c7-274e-d3ed-eb6e-7ff91e6f34e9",245314,"albuterol 5 MG/ML Inhalation Solution",50.13,40.1,4,200.52,185086009,"Chronic obstructive bronchitis (disorder)",0,NA,NA,NA,NA,NA,NA
"56419d40-1469-8937-72ae-7c88f9c9cad0","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-15 21:53:45,2023-08-21 21:53:45,"a735bf55-83e9-331a-899d-a82a60b9f60c","373b58c7-274e-d3ed-eb6e-7ff91e6f34e9",314076,"lisinopril 10 MG Oral Tablet",0.91,0.73,4,3.64,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"56419d40-1469-8937-72ae-7c88f9c9cad0","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-15 21:53:45,2023-08-21 21:53:45,"a735bf55-83e9-331a-899d-a82a60b9f60c","373b58c7-274e-d3ed-eb6e-7ff91e6f34e9",896209,"60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler",321.38,257.1,12,3856.56,185086009,"Chronic obstructive bronchitis (disorder)",0,NA,NA,NA,NA,NA,NA
"56419d40-1469-8937-72ae-7c88f9c9cad0","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-22 21:53:45,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","373b58c7-274e-d3ed-eb6e-7ff91e6f34e9",309362,"Clopidogrel 75 MG Oral Tablet",451.22,360.98,19,8573.18,NA,NA,0,NA,NA,NA,NA,NA,NA
"56419d40-1469-8937-72ae-7c88f9c9cad0","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-22 21:53:45,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","373b58c7-274e-d3ed-eb6e-7ff91e6f34e9",312961,"Simvastatin 20 MG Oral Tablet",124.53,99.62,19,2366.07,NA,NA,0,NA,NA,NA,NA,NA,NA
"56419d40-1469-8937-72ae-7c88f9c9cad0","medications",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-22 21:53:45,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","373b58c7-274e-d3ed-eb6e-7ff91e6f34e9",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,103.95,19,2468.86,NA,NA,0,NA,NA,NA,NA,NA,NA
"56419d40-1469-8937-72ae-7c88f9c9cad0","medications",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-22 21:53:45,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","373b58c7-274e-d3ed-eb6e-7ff91e6f34e9",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",340.71,272.57,19,6473.49,NA,NA,0,NA,NA,NA,NA,NA,NA
"56419d40-1469-8937-72ae-7c88f9c9cad0","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-16,NA,"373b58c7-274e-d3ed-eb6e-7ff91e6f34e9",414545008,"Ischemic heart disease (disorder)",0
"56569f5d-2385-f71f-6055-2a1473b65e74",NA,NA,1945-01-19,NA,"999-56-8319","S99926312","X11858898X","Mr.","Hilton264","Medhurst46",NA,NA,NA,"hawaiian","Other",1,"Mountain View  California  US","942 Spinka Course Unit 99","Casey","Victoria",6043,"St Kilda",3977,-38.1466398,145.2695101,234043.51,168532.55,88331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56569f5d-2385-f71f-6055-2a1473b65e74","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-03,NA,"b46d1d56-1ed8-21e7-985f-6f62884f716b",414545008,"Ischemic heart disease (disorder)",0
"58190e90-ad1a-02ca-04bd-1a93e888e25b",NA,NA,1970-12-18,NA,"999-55-8478","S99925998","X43921310X","Mrs.","Silvia880","Barrios478",NA,"Garica503",1,"white","Other",2,"Puebla  Puebla  MX","851 Jaskolski Trail","Victoria Park","Victoria",6107,"Abbotsford",6992,-31.964503,115.920395,1093569.09,801189.09,109108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58190e90-ad1a-02ca-04bd-1a93e888e25b","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-02-08 18:35:44,2024-03-07 18:35:44,"b046940f-1664-3047-bca7-dfa76be352a4","4d0f32db-402e-dbfd-43ec-f2cd27027491",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",7.73,0,1,7.73,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"58190e90-ad1a-02ca-04bd-1a93e888e25b","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-02-15 18:35:44,NA,"b046940f-1664-3047-bca7-dfa76be352a4","4d0f32db-402e-dbfd-43ec-f2cd27027491",309362,"Clopidogrel 75 MG Oral Tablet",445,0,1,445,NA,NA,0,NA,NA,NA,NA,NA,NA
"58190e90-ad1a-02ca-04bd-1a93e888e25b","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-02-15 18:35:44,NA,"b046940f-1664-3047-bca7-dfa76be352a4","4d0f32db-402e-dbfd-43ec-f2cd27027491",312961,"Simvastatin 20 MG Oral Tablet",472.33,0,1,472.33,NA,NA,0,NA,NA,NA,NA,NA,NA
"58190e90-ad1a-02ca-04bd-1a93e888e25b","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-02-15 18:35:44,NA,"b046940f-1664-3047-bca7-dfa76be352a4","4d0f32db-402e-dbfd-43ec-f2cd27027491",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,0,1,129.94,NA,NA,0,NA,NA,NA,NA,NA,NA
"58190e90-ad1a-02ca-04bd-1a93e888e25b","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-02-15 18:35:44,NA,"b046940f-1664-3047-bca7-dfa76be352a4","4d0f32db-402e-dbfd-43ec-f2cd27027491",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",717.38,0,1,717.38,NA,NA,0,NA,NA,NA,NA,NA,NA
"58190e90-ad1a-02ca-04bd-1a93e888e25b","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-02-09,NA,"4d0f32db-402e-dbfd-43ec-f2cd27027491",414545008,"Ischemic heart disease (disorder)",0
"58409d7a-57eb-3498-d4d6-3eb4d1306706",NA,NA,1953-12-28,NA,"999-76-4106","S99930381","X66416154X","Mr.","Lance203","Gorczany269",NA,NA,2,"black","Other",1,"Malden  Massachusetts  US","277 Okuneva Parade","Glen Eira","Victoria",25025,"Carlton North",3185,-37.891841,145.002571,109544.06,112649.89,27664,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58409d7a-57eb-3498-d4d6-3eb4d1306706","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13,NA,"2215db3a-d323-8ee6-c970-a2176eb03377",414545008,"Ischemic heart disease (disorder)",0
"60279fd1-5bfb-852f-6bc9-4ab410bac22d",NA,NA,1916-01-05,2014-11-02,"999-66-7574","S99942608","X7291340X","Mr.","Lowell343","Mayert710",NA,NA,NA,"white","Other",1,"Malden  Massachusetts  US","528 Sawayn Common Apt 80","Warrnambool","Victoria",NA,"Parkville",3268,-38.535802,142.908911,189944.58,505482.12,116300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60279fd1-5bfb-852f-6bc9-4ab410bac22d","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-02-03 14:55:57,NA,"e03e23c9-4df1-3eb6-a62d-f70f02301496","e521e524-406a-182a-b58c-466030633498",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",81.93,0,544,44569.92,NA,NA,0,NA,NA,NA,NA,NA,NA
"60279fd1-5bfb-852f-6bc9-4ab410bac22d","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-28,NA,"e521e524-406a-182a-b58c-466030633498",414545008,"Ischemic heart disease (disorder)",0
"63336a22-5f2e-302e-fe72-69e8cf5ccd17",NA,NA,1962-10-12,NA,"999-93-1053","S99972874","X71124164X","Mr.","Horacio317","Lozada73",NA,NA,NA,"white","Other",1,"Ponce  Puerto Rico  PR","300 Osinski Arcade Unit 57","Warrnambool","Victoria",6073,"North Melbourne",3277,-38.389835,142.660221,276356.1,104165.29,43982,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63336a22-5f2e-302e-fe72-69e8cf5ccd17","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-22 05:17:21,2018-04-27 05:17:21,"e03e23c9-4df1-3eb6-a62d-f70f02301496","3fc539e1-0fc8-c2c5-8945-0340838daccb",106892,"insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin]",589.09,0,1,589.09,15777000,"Prediabetes",0,NA,NA,NA,NA,NA,NA
"63336a22-5f2e-302e-fe72-69e8cf5ccd17","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-22 05:17:21,2018-04-27 05:17:21,"e03e23c9-4df1-3eb6-a62d-f70f02301496","3fc539e1-0fc8-c2c5-8945-0340838daccb",314076,"lisinopril 10 MG Oral Tablet",1.84,0,1,1.84,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"63336a22-5f2e-302e-fe72-69e8cf5ccd17","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-22,NA,"3fc539e1-0fc8-c2c5-8945-0340838daccb",414545008,"Ischemic heart disease (disorder)",0
"63815c63-9ae5-8cf8-6ac9-b254d2fc1122",NA,NA,1944-10-13,NA,"999-13-8723","S99916684","X31501594X","Mr.","Jarred626","Bashirian201",NA,NA,2,"white","Other",1,"Upland  California  US","778 Abbott Junction","Banyule","Victoria",6075,"South Yarra",3105,-37.772477,145.084806,219525.3,158105.81,62130,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63815c63-9ae5-8cf8-6ac9-b254d2fc1122","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-01 01:59:20,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","92d7f04a-a32d-9c79-9ce7-a6273c37d750",309362,"Clopidogrel 75 MG Oral Tablet",3471.94,2777.55,135,468711.9,NA,NA,0,NA,NA,NA,NA,NA,NA
"63815c63-9ae5-8cf8-6ac9-b254d2fc1122","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-01 01:59:20,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","92d7f04a-a32d-9c79-9ce7-a6273c37d750",312961,"Simvastatin 20 MG Oral Tablet",458.6,366.88,135,61911,NA,NA,0,NA,NA,NA,NA,NA,NA
"63815c63-9ae5-8cf8-6ac9-b254d2fc1122","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-01 01:59:20,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","92d7f04a-a32d-9c79-9ce7-a6273c37d750",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,208.62,135,35205.3,NA,NA,0,NA,NA,NA,NA,NA,NA
"63815c63-9ae5-8cf8-6ac9-b254d2fc1122","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-01 01:59:20,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","92d7f04a-a32d-9c79-9ce7-a6273c37d750",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",918.22,734.58,135,123959.7,NA,NA,0,NA,NA,NA,NA,NA,NA
"63815c63-9ae5-8cf8-6ac9-b254d2fc1122","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-25,NA,"92d7f04a-a32d-9c79-9ce7-a6273c37d750",414545008,"Ischemic heart disease (disorder)",0
"63897ad1-2cf0-944b-18e5-6ac3e022f86e",NA,NA,1924-05-14,2005-03-09,"999-64-5212","S99925740","X55537185X","Mrs.","Damaris45","Batz141",NA,"Schuster709",NA,"white","Other",2,"San Francisco  California  US","483 Luettgen Vista","Hepburn","Victoria",NA,"Cremorne",3461,-37.287848,144.170995,226962.25,2868507.76,193173,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63897ad1-2cf0-944b-18e5-6ac3e022f86e","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989-10-18 02:37:57,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","d4f0e3e1-2106-1d5e-7b7d-37c1a7274441",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,208.62,187,48765.86,NA,NA,0,NA,NA,NA,NA,NA,NA
"63897ad1-2cf0-944b-18e5-6ac3e022f86e","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989-10-18 02:37:57,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","d4f0e3e1-2106-1d5e-7b7d-37c1a7274441",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",1038.95,831.16,187,194283.65,NA,NA,0,NA,NA,NA,NA,NA,NA
"63897ad1-2cf0-944b-18e5-6ac3e022f86e","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989-10-11,NA,"d4f0e3e1-2106-1d5e-7b7d-37c1a7274441",414545008,"Ischemic heart disease (disorder)",0
"70540bdf-5d7a-6f22-6d79-9443398bcb1f",NA,NA,1962-01-25,NA,"999-49-7272","S99956071","X27744500X","Mr.","Willis868","Hettinger594",NA,NA,NA,"white","Other",1,"Downey  California  US","606 Considine Orchard","Macedon Ranges","Victoria",6037,"St Kilda East",3435,-37.179453,144.743358,20691.77,472184.47,7279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70540bdf-5d7a-6f22-6d79-9443398bcb1f","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-08-23 17:55:57,NA,"d31fccc3-1767-390d-966a-22a5156f4219","57dfdb56-fb68-030e-d8d2-af2bd361973e",309362,"Clopidogrel 75 MG Oral Tablet",1272.34,687.84,213,271008.42,NA,NA,0,NA,NA,NA,NA,NA,NA
"70540bdf-5d7a-6f22-6d79-9443398bcb1f","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-08-23 17:55:57,NA,"d31fccc3-1767-390d-966a-22a5156f4219","57dfdb56-fb68-030e-d8d2-af2bd361973e",312961,"Simvastatin 20 MG Oral Tablet",641.9,513.52,213,136724.7,NA,NA,0,NA,NA,NA,NA,NA,NA
"70540bdf-5d7a-6f22-6d79-9443398bcb1f","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-08-23 17:55:57,NA,"d31fccc3-1767-390d-966a-22a5156f4219","57dfdb56-fb68-030e-d8d2-af2bd361973e",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,103.95,213,27677.22,NA,NA,0,NA,NA,NA,NA,NA,NA
"70540bdf-5d7a-6f22-6d79-9443398bcb1f","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-08-23 17:55:57,NA,"d31fccc3-1767-390d-966a-22a5156f4219","57dfdb56-fb68-030e-d8d2-af2bd361973e",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",348.47,278.78,213,74224.11,NA,NA,0,NA,NA,NA,NA,NA,NA
